# STEP_NO SUBSYSTEMS FINAL_ITERATIONS STEP_SECONDS
7828 384 20 8.026000
7829 384 20 8.042000
7830 381 19 7.699000
7831 381 18 7.316000
7832 381 22 8.601000
7833 381 22 8.638000
7834 376 22 9.037000
7835 376 21 8.542000
7836 376 22 8.951000
7837 376 21 8.606000
7838 377 20 8.008000
7839 378 19 7.576000
7840 378 18 7.093000
7841 379 20 7.779000
7842 378 17 6.749000
7843 380 11 4.395000
7844 375 15 6.076000
7845 375 17 6.739000
7846 376 17 6.743000
7847 375 14 5.728000
7848 376 17 6.785000
7849 377 20 7.929000
7850 381 20 7.846000
7851 380 19 7.410000
7852 381 16 6.237000
7853 376 21 8.331000
7854 376 21 8.346000
7855 378 18 7.038000
7856 376 21 8.045000
7857 375 21 8.125000
7858 376 18 7.042000
7859 377 13 5.160000
7860 376 17 6.665000
7861 376 17 6.620000
7862 375 16 6.306000
7863 380 12 4.773000
7864 379 21 7.969000
7865 380 14 5.436000
7866 380 19 7.247000
7867 380 14 5.399000
7868 380 15 5.782000
7869 379 17 6.740000
7870 377 21 8.165000
7871 374 22 8.772000
7872 374 20 8.001000
7873 375 22 8.787000
7874 375 23 9.164000
7875 374 18 7.218000
7876 375 20 7.772000
7877 382 20 7.674000
7878 382 20 7.672000
7879 382 19 7.221000
7880 379 23 9.163000
7881 376 23 9.275000
7882 376 21 8.465000
7883 377 21 8.609000
7884 377 21 8.498000
7885 377 21 8.583000
7886 378 21 8.526000
7887 379 21 8.641000
7888 379 20 8.198000
7889 378 20 8.231000
7890 382 21 8.674000
7891 384 21 8.705000
7892 386 21 8.703000
7893 385 21 8.621000
7894 385 21 8.528000
7895 387 18 7.344000
7896 386 20 8.204000
7897 387 19 7.756000
7898 385 20 8.260000
7899 381 21 8.547000
7900 381 21 8.488000
7901 382 21 8.511000
7902 384 22 8.930000
7903 383 22 9.062000
7904 382 18 7.491000
7905 384 16 6.594000
7906 384 17 6.825000
7907 383 18 7.300000
7908 383 22 8.928000
7909 384 20 8.265000
7910 383 20 7.975000
7911 383 18 7.345000
7912 384 19 7.542000
7913 385 19 7.500000
7914 384 20 7.810000
7915 385 20 8.015000
7916 379 11 4.521000
7917 380 22 8.805000
7918 382 22 8.889000
7919 380 23 9.024000
7920 382 21 8.150000
7921 379 19 7.485000
7922 379 20 7.836000
7923 378 20 7.906000
7924 379 15 5.867000
7925 378 17 6.790000
7926 379 19 7.289000
7927 385 22 8.383000
7928 381 21 7.860000
7929 377 24 9.133000
7930 376 23 8.636000
7931 375 21 8.251000
7932 376 21 7.910000
7933 374 21 8.187000
7934 373 19 7.452000
7935 374 22 8.490000
7936 373 21 8.107000
7937 376 21 8.138000
7938 376 21 7.992000
7939 377 22 8.288000
7940 376 21 7.893000
7941 377 20 7.533000
7942 379 22 8.199000
7943 381 25 9.297000
7944 380 24 9.027000
7945 378 20 7.590000
7946 379 20 7.632000
7947 382 21 8.077000
7948 385 21 7.989000
7949 383 21 8.046000
7950 381 20 7.583000
7951 385 21 7.818000
7952 377 25 9.633000
7953 376 25 9.556000
7954 377 21 7.974000
7955 375 20 7.587000
7956 374 22 8.496000
7957 375 23 8.965000
7958 374 23 8.937000
7959 373 22 8.708000
7960 372 22 8.687000
7961 376 21 8.435000
7962 376 23 9.069000
7963 374 20 7.874000
7964 374 20 7.765000
7965 375 17 6.711000
7966 377 20 8.081000
7967 376 19 7.644000
7968 376 21 8.349000
7969 377 24 9.478000
7970 376 17 6.770000
7971 377 21 8.113000
7972 377 20 7.994000
7973 374 21 8.436000
7974 374 21 8.470000
7975 374 20 7.987000
7976 373 20 8.036000
7977 377 24 9.446000
7978 375 24 9.782000
7979 374 24 9.701000
7980 375 24 9.731000
7981 374 18 7.315000
7982 374 19 7.649000
7983 374 20 7.942000
7984 375 20 8.109000
7985 374 18 7.408000
7986 377 22 8.697000
7987 376 22 8.568000
7988 376 22 8.646000
7989 378 23 8.705000
7990 379 23 8.768000
7991 380 20 7.929000
7992 377 19 7.496000
7993 377 17 6.690000
7994 377 13 5.172000
7995 375 21 8.239000
7996 377 23 8.689000
7997 381 19 7.515000
7998 381 22 8.371000
7999 380 22 8.568000
8000 381 14 5.466000
8001 381 16 6.464000
8002 380 12 4.751000
8003 379 19 7.453000
8004 381 18 6.992000
8005 385 25 9.332000
8006 385 25 9.350000
8007 385 23 8.684000
8008 384 25 9.307000
8009 391 22 8.631000
8010 389 21 8.274000
8011 387 16 6.265000
8012 387 19 7.424000
8013 388 19 7.380000
8014 389 18 7.041000
8015 388 20 7.660000
8016 386 21 8.093000
8017 384 21 8.121000
8018 384 10 4.084000
8019 386 20 7.739000
8020 384 20 7.962000
8021 384 19 7.393000
8022 383 20 7.836000
8023 384 20 7.769000
8024 383 17 6.717000
8025 381 19 7.432000
8026 381 19 7.471000
8027 382 21 8.176000
8028 381 19 7.403000
8029 380 20 7.749000
8030 380 15 5.894000
8031 379 16 6.251000
8032 379 15 5.770000
8033 379 13 5.127000
8034 379 19 7.333000
8035 381 14 5.505000
8036 379 17 6.676000
8037 380 16 6.395000
8038 380 18 7.116000
8039 382 19 7.600000
8040 381 20 8.045000
8041 382 20 8.099000
8042 379 21 8.322000
8043 378 20 7.843000
8044 376 21 8.272000
8045 376 22 8.810000
8046 375 21 8.344000
8047 374 19 7.745000
8048 375 22 8.680000
8049 377 22 8.690000
8050 377 24 9.317000
8051 377 22 8.883000
8052 377 20 8.025000
8053 378 21 8.359000
8054 378 21 8.224000
8055 378 22 8.490000
8056 380 23 8.735000
8057 379 22 8.696000
8058 380 21 8.200000
8059 378 22 8.639000
8060 380 21 8.166000
8061 380 19 7.303000
8062 382 21 8.114000
8063 380 21 8.319000
8064 380 20 8.061000
8065 377 19 7.760000
8066 382 21 8.143000
8067 382 23 8.975000
8068 379 20 7.756000
8069 378 21 8.220000
8070 379 19 7.570000
8071 379 19 7.737000
8072 378 16 6.526000
8073 383 20 7.958000
8074 384 21 8.264000
8075 381 16 6.222000
8076 383 16 6.234000
8077 383 19 7.427000
8078 382 17 6.580000
8079 380 10 4.071000
8080 382 16 6.198000
8081 379 15 5.850000
8082 382 19 7.386000
8083 383 21 8.075000
8084 383 21 8.075000
8085 382 20 7.750000
8086 375 20 7.823000
8087 376 20 7.688000
8088 377 19 7.342000
8089 376 18 6.972000
8090 378 17 6.637000
8091 385 20 7.657000
8092 388 21 8.117000
8093 386 20 7.643000
8094 384 20 7.899000
8095 384 20 7.584000
8096 383 10 4.076000
8097 384 21 8.123000
8098 387 21 8.224000
8099 387 19 7.310000
8100 388 20 7.760000
8101 389 19 7.266000
8102 390 18 6.955000
8103 384 19 7.288000
8104 383 20 7.696000
8105 384 18 7.018000
8106 385 19 7.351000
8107 386 19 7.330000
8108 383 17 6.727000
8109 383 18 7.094000
8110 381 17 6.722000
8111 383 17 6.600000
8112 381 19 7.444000
8113 381 19 7.393000
8114 381 17 6.507000
8115 382 16 6.170000
8116 384 18 6.995000
8117 388 11 4.416000
8118 377 20 8.065000
8119 380 19 7.584000
8120 380 17 6.834000
8121 378 17 6.820000
8122 377 13 5.393000
8123 376 17 6.913000
8124 377 17 7.054000
8125 376 14 5.740000
8126 376 17 7.124000
8127 375 12 5.066000
8128 374 19 7.801000
8129 377 20 7.947000
8130 377 19 7.712000
8131 377 18 7.297000
8132 376 19 7.877000
8133 376 19 7.601000
8134 380 20 8.204000
8135 381 21 8.347000
8136 381 20 7.875000
8137 382 19 7.572000
8138 381 21 8.387000
8139 380 21 8.555000
8140 379 21 8.430000
8141 383 22 8.831000
8142 386 23 9.068000
8143 386 22 8.709000
8144 385 21 8.581000
8145 387 22 8.969000
8146 388 20 8.081000
8147 389 20 7.997000
8148 389 21 8.225000
8149 389 19 7.499000
8150 390 19 7.636000
8151 388 20 8.167000
8152 391 21 8.457000
8153 391 20 7.991000
8154 391 19 7.625000
8155 390 18 7.030000
8156 389 17 6.719000
8157 388 18 7.176000
8158 385 16 6.392000
8159 384 17 6.737000
8160 386 16 6.365000
8161 387 16 6.462000
8162 385 18 7.060000
8163 378 16 6.384000
8164 377 17 6.701000
8165 377 16 6.342000
8166 380 12 4.854000
8167 380 16 6.453000
8168 379 16 6.330000
8169 377 15 6.037000
8170 376 16 6.505000
8171 377 16 6.512000
8172 378 16 6.428000
8173 376 15 6.147000
8174 376 16 6.407000
8175 376 16 6.456000
8176 375 17 6.833000
8177 375 17 6.716000
8178 375 16 6.459000
8179 376 15 5.955000
8180 373 15 6.019000
8181 374 18 7.217000
8182 373 17 6.742000
8183 372 18 7.075000
8184 371 14 5.636000
8185 371 21 8.283000
8186 371 20 7.812000
8187 369 17 6.747000
8188 370 15 5.959000
8189 370 18 7.189000
8190 372 20 7.807000
8191 372 20 7.955000
8192 369 16 6.480000
8193 369 17 6.746000
8194 382 19 7.305000
8195 381 20 7.634000
8196 384 11 4.429000
8197 385 19 7.280000
8198 385 20 7.705000
8199 386 19 7.296000
8200 385 19 7.188000
8201 385 20 7.627000
8202 383 19 7.286000
8203 383 20 7.721000
8204 392 21 8.191000
8205 391 22 8.651000
8206 388 19 7.922000
8207 388 19 7.906000
8208 388 18 7.474000
8209 387 19 7.767000
8210 387 17 6.868000
8211 387 18 7.129000
8212 386 18 7.345000
8213 387 18 7.444000
8214 386 18 7.375000
8215 385 20 8.093000
8216 385 20 8.099000
8217 386 20 8.012000
8218 386 16 6.421000
8219 384 16 6.570000
8220 384 13 5.415000
8221 384 19 7.738000
8222 385 17 7.087000
8223 382 17 7.004000
8224 381 16 6.699000
8225 385 13 5.416000
8226 386 17 6.853000
8227 383 17 7.004000
8228 383 17 7.239000
8229 382 19 7.771000
8230 380 18 7.540000
8231 379 19 7.822000
8232 378 19 7.876000
8233 378 13 5.378000
8234 378 22 8.886000
8235 381 21 8.561000
8236 382 21 8.651000
8237 381 22 8.915000
8238 380 21 8.602000
8239 379 20 8.061000
8240 377 21 8.459000
8241 380 20 8.192000
8242 379 22 9.052000
8243 379 24 9.772000
8244 377 19 7.748000
8245 376 18 7.218000
8246 377 20 8.044000
8247 377 18 7.184000
8248 379 19 7.525000
8249 381 20 7.833000
8250 382 20 7.666000
8251 382 21 8.157000
8252 383 20 7.588000
8253 383 20 7.703000
8254 377 21 8.069000
8255 376 21 8.080000
8256 377 21 8.060000
8257 378 19 7.319000
8258 379 21 8.069000
8259 378 20 7.724000
8260 378 20 7.619000
8261 380 20 7.831000
8262 382 21 8.258000
8263 383 17 6.735000
8264 384 20 7.805000
8265 379 10 4.092000
8266 379 19 7.516000
8267 379 14 5.804000
8268 379 18 7.365000
8269 375 15 6.189000
8270 376 18 7.350000
8271 376 18 7.311000
8272 374 19 7.825000
8273 376 20 8.160000
8274 371 15 6.243000
8275 373 10 4.123000
8276 370 21 8.361000
8277 368 19 7.663000
8278 370 18 7.357000
8279 368 19 7.784000
8280 366 19 8.079000
8281 365 20 8.470000
8282 378 20 8.288000
8283 382 21 8.635000
8284 381 21 8.423000
8285 382 21 8.194000
8286 381 19 7.497000
8287 382 20 7.916000
8288 380 20 8.132000
8289 381 22 8.652000
8290 381 20 8.129000
8291 382 20 7.765000
8292 381 18 7.146000
8293 380 19 7.517000
8294 381 19 7.777000
8295 375 20 8.186000
8296 378 19 7.869000
8297 376 18 7.355000
8298 381 21 8.218000
8299 379 19 7.533000
8300 377 18 7.308000
8301 377 18 7.384000
8302 377 18 7.320000
8303 378 9 3.834000
8304 377 14 5.735000
8305 377 17 6.787000
8306 377 12 4.923000
8307 377 19 7.441000
8308 378 19 7.576000
8309 376 19 7.791000
8310 377 17 6.982000
8311 377 13 5.319000
8312 377 20 8.018000
8313 374 19 7.359000
8314 374 11 4.492000
8315 374 18 6.918000
8316 378 16 6.551000
8317 376 20 8.195000
8318 376 20 8.308000
8319 376 18 7.302000
8320 377 20 8.160000
8321 377 21 8.378000
8322 375 21 8.152000
8323 375 20 7.841000
8324 376 21 8.153000
8325 375 20 7.848000
8326 378 20 7.671000
8327 378 21 8.007000
8328 377 19 7.343000
8329 376 18 7.017000
8330 378 19 7.309000
8331 374 18 6.919000
8332 374 21 8.051000
8333 374 22 8.463000
8334 375 19 7.324000
8335 377 20 7.670000
8336 379 20 7.702000
8337 375 20 7.727000
8338 375 19 7.397000
8339 374 19 7.290000
8340 374 21 7.980000
8341 375 21 8.106000
8342 378 20 7.665000
8343 375 18 6.946000
8344 374 19 7.393000
8345 374 17 6.677000
8346 374 17 6.598000
8347 375 19 7.352000
8348 374 19 7.374000
8349 372 16 6.375000
8350 373 14 5.616000
8351 373 17 6.741000
8352 373 19 7.527000
8353 372 18 7.146000
8354 372 16 6.360000
8355 370 18 7.105000
8356 370 17 6.670000
8357 370 16 6.211000
8358 371 16 6.178000
8359 374 16 6.194000
8360 375 16 6.253000
8361 374 16 6.339000
8362 374 14 5.540000
8363 373 16 6.328000
8364 373 17 6.742000
8365 371 17 6.920000
8366 373 17 6.824000
8367 371 17 6.879000
8368 372 17 6.777000
8369 374 19 7.546000
8370 372 21 8.184000
8371 374 22 8.685000
8372 374 19 7.580000
8373 374 19 7.663000
8374 377 17 6.884000
8375 376 18 7.243000
8376 376 20 7.874000
8377 374 22 8.596000
8378 374 20 7.956000
8379 375 21 8.517000
8380 374 19 7.678000
8381 372 22 8.892000
8382 373 22 8.884000
8383 372 20 7.918000
8384 372 23 9.006000
8385 371 24 9.857000
8386 372 21 8.595000
8387 371 21 8.532000
8388 374 21 8.413000
8389 370 22 8.776000
8390 369 18 7.165000
8391 369 15 6.019000
8392 369 17 7.012000
8393 371 15 6.187000
8394 372 9 3.898000
8395 372 15 6.206000
8396 371 20 8.012000
8397 371 19 7.628000
8398 373 19 7.484000
8399 373 16 6.581000
8400 372 14 5.751000
8401 375 18 7.445000
8402 378 19 7.735000
8403 376 15 6.229000
8404 375 21 8.440000
8405 378 19 7.271000
8406 378 18 6.817000
8407 377 18 6.779000
8408 377 18 6.899000
8409 373 13 5.056000
8410 373 14 5.490000
8411 375 14 5.527000
8412 375 9 3.592000
8413 375 12 4.652000
8414 373 11 4.267000
8415 374 11 4.286000
8416 373 10 3.951000
8417 375 15 5.896000
8418 376 10 3.985000
8419 376 14 5.472000
8420 376 14 5.456000
8421 376 17 6.453000
8422 375 15 5.758000
8423 375 16 6.087000
8424 377 14 5.385000
8425 378 10 4.064000
8426 378 16 6.235000
8427 377 16 6.260000
8428 379 16 6.241000
8429 378 18 6.974000
8430 376 19 7.308000
8431 375 19 7.354000
8432 375 19 7.335000
8433 377 19 7.390000
8434 378 20 7.779000
8435 380 18 7.129000
8436 377 13 5.175000
8437 378 16 6.297000
8438 377 19 7.574000
8439 378 18 7.197000
8440 380 18 7.212000
8441 378 20 7.953000
8442 376 18 7.157000
8443 374 17 6.678000
8444 373 11 4.457000
8445 376 20 7.906000
8446 375 19 7.617000
8447 375 17 6.800000
8448 375 17 6.958000
8449 374 13 5.444000
8450 375 14 5.850000
8451 376 16 6.538000
8452 377 18 7.471000
8453 378 16 6.500000
8454 378 17 6.919000
8455 377 17 6.778000
8456 375 14 5.685000
8457 375 14 5.747000
8458 375 14 5.837000
8459 374 12 5.024000
8460 372 14 5.974000
8461 371 14 5.896000
8462 374 15 6.251000
8463 374 16 6.517000
8464 373 12 5.099000
8465 373 16 6.592000
8466 372 15 6.229000
8467 372 15 6.327000
8468 372 12 5.061000
8469 371 16 6.767000
8470 372 14 6.013000
8471 373 12 5.133000
8472 373 17 7.006000
8473 375 18 7.249000
8474 376 19 7.609000
8475 376 12 5.046000
8476 376 17 7.058000
8477 374 18 7.386000
8478 374 18 7.523000
8479 374 17 7.102000
8480 374 16 6.657000
8481 375 16 6.493000
8482 376 18 7.271000
8483 373 15 6.017000
8484 373 20 8.092000
8485 371 20 8.120000
8486 371 18 7.250000
8487 372 17 6.957000
8488 372 20 8.197000
8489 371 19 7.704000
8490 371 18 7.328000
8491 370 18 7.395000
8492 370 17 6.956000
8493 371 16 6.565000
8494 373 17 6.962000
8495 374 17 6.938000
8496 373 13 5.367000
8497 373 12 4.913000
8498 370 19 7.495000
8499 372 18 7.190000
8500 369 18 7.070000
8501 370 19 7.533000
8502 370 18 7.088000
8503 372 17 6.632000
8504 372 10 4.096000
8505 372 19 7.477000
8506 370 20 7.906000
8507 371 21 8.215000
8508 374 21 8.111000
8509 373 19 7.520000
8510 371 20 7.799000
8511 372 22 8.668000
8512 372 23 9.029000
8513 372 22 8.624000
8514 366 20 7.814000
8515 365 19 7.622000
8516 365 19 7.461000
8517 365 19 7.618000
8518 365 19 7.390000
8519 365 12 4.907000
8520 367 17 6.776000
8521 367 17 6.744000
8522 365 20 7.903000
8523 367 21 8.290000
8524 366 21 8.213000
8525 367 21 8.333000
8526 368 21 8.281000
8527 369 21 8.318000
8528 368 21 8.303000
8529 371 18 7.111000
8530 370 22 8.867000
8531 370 22 8.888000
8532 370 19 7.709000
8533 370 19 7.945000
8534 372 19 7.895000
8535 369 19 7.920000
8536 367 15 6.309000
8537 366 13 5.482000
8538 364 18 7.268000
8539 363 16 6.431000
8540 370 16 6.629000
8541 367 20 8.317000
8542 363 21 8.829000
8543 365 16 6.679000
8544 364 17 7.129000
8545 364 16 6.651000
8546 363 14 5.808000
8547 363 11 4.693000
8548 363 17 7.248000
8549 364 19 7.976000
8550 365 19 8.021000
8551 364 16 6.790000
8552 360 19 7.925000
8553 361 15 6.095000
8554 360 20 7.971000
8555 369 19 7.999000
8556 368 15 6.379000
8557 370 18 7.404000
8558 370 11 4.723000
8559 369 15 6.223000
8560 370 18 7.238000
8561 368 17 6.889000
8562 369 17 6.965000
8563 372 11 4.775000
8564 364 16 6.692000
8565 366 17 7.054000
8566 367 12 5.088000
8567 369 16 6.684000
8568 368 17 6.940000
8569 369 16 6.629000
8570 369 16 6.989000
8571 370 18 7.695000
8572 369 12 5.257000
8573 371 10 4.391000
8574 372 10 4.360000
8575 372 10 4.363000
8576 367 11 4.675000
8577 365 12 4.907000
8578 366 17 6.833000
8579 367 16 6.395000
8580 366 16 6.463000
8581 367 12 4.890000
8582 371 12 4.986000
8583 375 18 7.183000
8584 373 17 6.784000
8585 373 17 6.814000
8586 372 12 4.901000
8587 374 16 6.390000
8588 374 18 7.172000
8589 373 17 6.836000
8590 372 18 7.184000
8591 370 17 6.721000
8592 369 16 6.376000
8593 370 16 6.388000
8594 373 16 6.307000
8595 372 12 4.808000
8596 372 19 7.349000
8597 367 19 7.502000
8598 367 19 7.498000
8599 367 19 7.423000
8600 367 17 6.814000
8601 368 20 8.062000
8602 370 18 7.191000
8603 370 17 6.818000
8604 368 17 6.816000
8605 370 9 3.818000
8606 370 14 5.704000
8607 370 11 4.575000
8608 368 17 6.871000
8609 371 17 6.749000
8610 371 17 6.723000
8611 370 17 6.751000
8612 371 16 6.480000
8613 372 17 6.895000
8614 374 17 7.002000
8615 375 14 5.968000
8616 377 10 4.388000
8617 376 16 6.822000
8618 379 14 5.887000
8619 381 14 5.960000
8620 381 17 7.153000
8621 383 17 7.145000
8622 383 18 7.279000
8623 382 13 5.412000
8624 380 16 6.683000
8625 378 13 5.583000
8626 375 18 7.559000
8627 376 17 7.195000
8628 378 18 7.502000
8629 378 15 6.147000
8630 381 17 6.874000
8631 383 17 6.825000
8632 382 15 6.305000
8633 380 13 5.427000
8634 383 15 6.354000
8635 382 13 5.499000
8636 384 17 7.212000
8637 386 16 6.560000
8638 384 12 5.080000
8639 387 17 6.920000
8640 383 17 7.081000
8641 384 14 5.843000
8642 386 13 5.532000
8643 387 15 6.172000
8644 388 16 6.656000
8645 388 17 6.861000
8646 388 14 5.682000
8647 388 16 6.402000
8648 387 14 5.747000
8649 387 16 6.639000
8650 386 15 6.318000
8651 384 16 6.553000
8652 385 18 7.397000
8653 384 16 6.534000
8654 383 16 6.528000
8655 383 16 6.389000
8656 383 19 7.693000
8657 383 12 4.989000
8658 385 18 7.536000
8659 386 17 6.947000
8660 381 18 7.414000
8661 380 18 7.343000
8662 380 19 7.594000
8663 379 13 5.178000
8664 379 20 7.961000
8665 379 20 7.822000
8666 379 20 7.809000
8667 380 20 7.790000
8668 380 19 7.285000
8669 375 18 7.065000
8670 374 20 7.877000
8671 372 18 7.030000
8672 373 20 7.800000
8673 374 19 7.413000
8674 375 16 6.346000
8675 375 19 7.373000
8676 377 19 7.595000
8677 376 21 8.201000
8678 377 17 6.708000
8679 378 18 7.050000
8680 378 20 7.762000
8681 375 20 7.778000
8682 377 19 7.332000
8683 378 19 7.391000
8684 376 17 6.691000
8685 376 17 6.744000
8686 374 19 7.396000
8687 373 16 6.376000
8688 371 17 6.780000
8689 371 17 6.698000
8690 370 17 6.889000
8691 369 19 7.534000
8692 374 18 7.044000
8693 373 20 7.703000
8694 375 15 5.975000
8695 375 19 7.526000
8696 376 17 6.767000
8697 375 19 7.542000
8698 375 19 7.619000
8699 373 18 7.376000
8700 372 17 6.897000
8701 372 17 6.903000
8702 372 9 3.897000
8703 373 18 7.391000
8704 375 18 7.390000
8705 374 17 6.903000
8706 375 18 7.620000
8707 376 22 9.250000
8708 374 17 7.194000
8709 374 19 7.961000
8710 373 19 7.866000
8711 374 19 7.867000
8712 374 19 7.899000
8713 374 19 7.989000
8714 372 19 7.983000
8715 373 13 5.476000
8716 372 19 7.704000
8717 371 10 4.266000
8718 373 11 4.596000
8719 370 16 6.528000
8720 373 17 6.788000
8721 373 16 6.585000
8722 372 16 6.689000
8723 376 13 5.496000
8724 376 11 4.734000
8725 373 16 6.642000
8726 373 12 5.046000
8727 373 15 6.091000
8728 372 10 4.241000
8729 370 15 6.046000
8730 368 13 5.418000
8731 368 14 5.891000
8732 381 22 9.036000
8733 381 24 9.651000
8734 379 23 9.153000
8735 380 20 7.944000
8736 381 21 8.251000
8737 382 20 8.048000
8738 383 22 9.036000
8739 383 23 9.192000
8740 381 22 8.880000
8741 383 20 7.924000
8742 381 20 7.800000
8743 381 18 7.080000
8744 382 16 6.342000
8745 381 18 7.175000
8746 379 18 7.083000
8747 379 18 7.122000
8748 379 18 7.182000
8749 377 17 6.704000
8750 373 23 8.880000
8751 376 23 8.946000
8752 377 21 8.166000
8753 376 20 7.793000
8754 374 19 7.345000
8755 378 21 8.152000
8756 376 21 8.186000
8757 377 19 7.425000
8758 375 21 8.139000
8759 375 21 8.157000
8760 375 18 7.173000
8761 376 20 7.771000
8762 379 23 8.900000
8763 377 23 8.989000
8764 380 21 8.189000
8765 379 24 9.350000
8766 382 21 8.127000
8767 384 21 8.100000
8768 383 21 8.097000
8769 380 21 8.151000
8770 380 22 8.470000
8771 380 16 6.298000
8772 379 19 7.643000
8773 379 20 8.009000
8774 380 20 8.045000
8775 380 21 8.407000
8776 380 19 7.673000
8777 380 19 7.466000
8778 379 19 7.665000
8779 378 19 7.725000
8780 378 16 6.590000
8781 378 19 7.746000
8782 380 20 8.211000
8783 381 22 8.815000
8784 380 18 7.049000
8785 375 21 8.455000
8786 376 22 9.026000
8787 379 20 8.205000
8788 381 21 8.476000
8789 379 21 8.619000
8790 381 22 8.564000
8791 384 20 7.836000
8792 384 19 7.573000
8793 385 20 8.205000
8794 385 20 8.146000
8795 386 18 7.367000
8796 385 18 7.285000
8797 384 21 8.298000
8798 385 20 7.887000
8799 381 19 7.769000
8800 381 19 7.736000
8801 377 18 7.373000
8802 377 17 6.870000
8803 383 19 7.574000
8804 383 21 8.292000
8805 382 19 7.552000
8806 381 18 7.330000
8807 384 19 7.648000
8808 382 21 8.419000
8809 381 20 7.986000
8810 379 20 8.105000
8811 379 19 7.613000
8812 380 14 5.521000
8813 381 21 8.158000
8814 386 19 7.568000
8815 391 20 7.844000
8816 387 20 7.873000
8817 387 17 6.821000
8818 389 21 8.212000
8819 390 19 7.367000
8820 386 19 7.367000
8821 387 20 7.838000
8822 387 17 6.683000
8823 385 20 7.854000
8824 387 21 8.125000
8825 386 21 8.346000
8826 386 18 7.028000
8827 385 12 4.795000
8828 385 17 6.776000
8829 383 18 7.010000
8830 383 18 7.119000
8831 382 11 4.407000
8832 384 16 6.324000
8833 382 19 7.436000
8834 384 18 7.056000
8835 377 20 7.895000
8836 378 20 7.834000
8837 378 20 7.763000
8838 377 18 7.275000
8839 377 10 4.265000
8840 378 17 6.869000
8841 378 17 6.778000
8842 378 18 7.210000
8843 377 19 7.458000
8844 376 18 7.004000
8845 378 17 6.725000
8846 377 19 7.534000
8847 380 17 6.715000
8848 378 18 7.117000
8849 378 18 7.256000
8850 380 20 8.084000
8851 380 21 8.529000
8852 381 19 7.595000
8853 380 21 8.582000
8854 378 19 7.600000
8855 377 19 7.606000
8856 374 19 7.552000
8857 379 20 8.041000
8858 380 20 7.900000
8859 382 19 7.565000
8860 381 15 6.060000
8861 381 12 5.023000
8862 381 10 4.109000
8863 381 21 8.377000
8864 382 21 8.309000
8865 383 20 8.188000
8866 385 17 6.918000
8867 382 21 8.538000
8868 383 21 8.551000
8869 383 20 8.074000
8870 380 19 7.607000
8871 376 19 7.607000
8872 375 21 8.538000
8873 374 11 4.555000
8874 375 18 7.118000
8875 375 17 6.749000
8876 377 16 6.376000
8877 376 18 7.047000
8878 376 20 7.749000
8879 377 20 7.836000
8880 376 20 8.020000
8881 376 21 8.565000
8882 374 21 8.153000
8883 374 18 7.072000
8884 375 15 5.846000
8885 373 12 4.823000
8886 388 21 8.202000
8887 388 19 7.603000
8888 389 20 8.064000
8889 389 17 6.826000
8890 389 17 6.849000
8891 387 18 7.154000
8892 387 16 6.268000
8893 389 18 6.954000
8894 388 18 6.994000
8895 386 16 6.164000
8896 385 18 6.882000
8897 384 12 4.748000
8898 383 18 6.878000
8899 383 18 6.917000
8900 382 19 7.155000
8901 382 16 6.167000
8902 384 14 5.502000
8903 384 19 7.293000
8904 384 19 7.313000
8905 383 20 7.814000
8906 384 18 6.959000
8907 387 18 7.043000
8908 383 12 4.778000
8909 382 17 6.525000
8910 384 20 7.616000
8911 386 17 6.550000
8912 387 20 7.590000
8913 387 18 6.949000
8914 387 19 7.266000
8915 387 18 6.874000
8916 389 18 6.848000
8917 390 18 6.867000
8918 390 19 7.555000
8919 388 18 7.155000
8920 388 19 7.360000
8921 388 15 6.041000
8922 387 18 7.127000
8923 388 19 7.544000
8924 389 18 7.051000
8925 387 17 6.680000
8926 385 17 6.658000
8927 383 17 6.440000
8928 386 19 7.324000
8929 388 19 7.464000
8930 391 16 6.382000
8931 393 16 6.303000
8932 390 17 6.797000
8933 394 16 6.517000
8934 391 11 4.642000
8935 389 17 6.830000
8936 389 18 7.271000
8937 387 18 7.425000
8938 386 19 7.710000
8939 386 17 6.793000
8940 386 18 7.283000
8941 386 18 7.323000
8942 385 19 7.756000
8943 383 17 6.972000
8944 383 11 4.650000
8945 383 14 5.719000
8946 383 17 6.797000
8947 386 17 6.793000
8948 385 18 7.100000
8949 382 20 8.135000
8950 382 19 7.656000
8951 382 18 7.278000
8952 385 18 7.281000
8953 385 18 7.184000
8954 384 20 7.824000
8955 384 21 8.217000
8956 385 18 7.348000
8957 385 19 7.643000
8958 381 18 7.252000
8959 379 16 6.508000
8960 382 18 7.318000
8961 380 12 5.012000
8962 380 12 4.885000
8963 380 17 6.699000
8964 379 18 7.034000
8965 378 17 7.006000
8966 381 16 6.449000
8967 381 16 6.430000
8968 381 16 6.440000
8969 381 18 7.052000
8970 381 17 6.639000
8971 382 16 6.253000
8972 382 18 7.117000
8973 383 15 6.071000
8974 382 20 8.000000
8975 382 16 6.462000
8976 382 16 6.465000
8977 382 16 6.204000
8978 381 20 7.765000
8979 381 20 7.663000
8980 383 21 7.966000
8981 382 20 7.575000
8982 380 21 7.931000
8983 379 21 7.877000
8984 378 19 7.092000
8985 379 21 7.931000
8986 378 20 7.415000
8987 378 13 4.991000
8988 378 21 7.773000
8989 379 22 8.229000
8990 382 21 7.850000
