# STEP_NO SUBSYSTEMS FINAL_ITERATIONS STEP_SECONDS
2237 346 19 5.962000
2238 346 19 6.046000
2239 347 19 5.984000
2240 350 22 6.779000
2241 350 23 6.981000
2242 350 21 6.405000
2243 350 21 6.443000
2244 352 19 5.799000
2245 353 16 4.927000
2246 354 19 5.816000
2247 346 22 6.813000
2248 351 21 6.428000
2249 351 19 5.871000
2250 351 20 6.108000
2251 353 20 6.261000
2252 355 22 6.750000
2253 353 22 6.768000
2254 349 18 5.660000
2255 350 19 5.857000
2256 351 18 5.597000
2257 350 19 5.875000
2258 351 19 5.848000
2259 354 20 6.233000
2260 354 20 6.190000
2261 352 17 5.353000
2262 354 17 5.326000
2263 353 16 5.028000
2264 351 19 5.900000
2265 352 21 6.410000
2266 351 18 5.552000
2267 352 19 5.808000
2268 352 20 6.065000
2269 352 20 6.078000
2270 352 19 5.791000
2271 354 17 5.182000
2272 354 17 5.318000
2273 354 11 3.529000
2274 358 22 6.819000
2275 358 23 7.042000
2276 358 19 5.861000
2277 358 19 5.877000
2278 356 22 6.785000
2279 356 24 7.409000
2280 356 19 5.870000
2281 356 20 6.166000
2282 352 21 6.442000
2283 354 21 6.480000
2284 353 21 6.508000
2285 353 19 5.893000
2286 354 18 5.610000
2287 353 17 5.305000
2288 355 20 6.277000
2289 353 17 5.320000
2290 353 19 5.913000
2291 355 20 6.411000
2292 353 19 5.987000
2293 354 20 6.327000
2294 354 19 5.978000
2295 356 20 6.270000
2296 356 20 6.277000
2297 356 17 5.412000
2298 351 18 5.652000
2299 351 18 5.656000
2300 359 21 6.345000
2301 348 22 6.709000
2302 347 22 6.744000
2303 347 21 6.543000
2304 348 21 6.524000
2305 346 21 6.534000
2306 346 21 6.448000
2307 346 15 4.640000
2308 348 22 6.737000
2309 344 21 6.463000
2310 345 20 6.187000
2311 344 19 5.916000
2312 345 22 6.799000
2313 345 21 6.433000
2314 344 18 5.616000
2315 347 17 5.349000
2316 346 17 5.461000
2317 347 18 5.657000
2318 344 16 5.181000
2319 344 19 6.029000
2320 346 19 6.030000
2321 344 19 5.951000
2322 343 22 6.776000
2323 343 21 6.521000
2324 342 20 6.202000
2325 342 21 6.552000
2326 343 22 6.857000
2327 348 21 6.657000
2328 349 25 7.793000
2329 348 22 6.932000
2330 346 23 7.411000
2331 344 22 7.116000
2332 345 20 6.395000
2333 344 21 6.764000
2334 344 21 6.719000
2335 347 20 6.449000
2336 345 21 6.769000
2337 347 21 6.714000
2338 349 21 6.715000
2339 348 19 6.092000
2340 348 20 6.349000
2341 347 21 6.611000
2342 347 20 6.385000
2343 345 20 6.325000
2344 343 21 6.728000
2345 345 18 5.747000
2346 345 17 5.433000
2347 343 10 3.309000
2348 347 19 6.117000
2349 346 20 6.440000
2350 346 20 6.418000
2351 347 17 5.490000
2352 347 11 3.641000
2353 347 18 5.752000
2354 346 18 5.756000
2355 349 18 5.825000
2356 351 17 5.463000
2357 346 18 5.759000
2358 347 20 6.357000
2359 348 19 6.051000
2360 348 16 5.114000
2361 347 18 5.689000
2362 347 16 5.125000
2363 348 18 5.683000
2364 348 19 6.075000
2365 347 21 6.610000
2366 347 24 7.511000
2367 346 23 7.220000
2368 347 22 6.956000
2369 346 13 4.231000
2370 343 20 6.374000
2371 344 21 6.659000
2372 343 21 6.699000
2373 344 22 6.855000
2374 348 19 5.970000
2375 348 19 5.969000
2376 348 19 5.954000
2377 331 24 7.523000
2378 341 22 7.065000
2379 340 23 7.380000
2380 339 23 7.362000
2381 339 23 7.329000
2382 338 20 6.450000
2383 337 20 6.493000
2384 340 22 7.057000
2385 339 20 6.421000
2386 339 22 7.065000
2387 334 23 7.433000
2388 337 19 6.169000
2389 337 19 6.132000
2390 338 20 6.454000
2391 327 18 6.035000
2392 328 17 5.759000
2393 343 22 6.822000
2394 342 21 6.522000
2395 340 21 6.557000
2396 338 20 6.258000
2397 339 20 6.279000
2398 340 18 5.673000
2399 340 20 6.269000
2400 341 18 5.666000
2401 340 14 4.478000
2402 337 18 5.729000
2403 338 12 3.944000
2404 338 14 4.477000
2405 339 12 3.916000
2406 338 11 3.578000
2407 338 14 4.435000
2408 332 23 7.508000
2409 332 21 6.885000
2410 333 21 6.901000
2411 332 19 6.287000
2412 330 21 6.898000
2413 330 19 6.335000
2414 332 12 4.136000
2415 331 20 6.702000
2416 330 17 5.696000
2417 331 19 6.233000
2418 332 18 6.026000
2419 331 11 3.796000
2420 331 16 5.392000
2421 330 19 6.333000
2422 338 21 6.491000
2423 337 22 6.737000
2424 337 18 5.538000
2425 336 16 5.053000
2426 334 14 4.403000
2427 335 16 4.997000
2428 334 15 4.679000
2429 336 15 4.701000
2430 336 14 4.406000
2431 336 10 3.206000
2432 336 20 6.104000
2433 336 20 6.096000
2434 332 20 6.179000
2435 331 18 5.646000
2436 332 18 5.605000
2437 332 20 6.137000
2438 334 20 6.155000
2439 330 18 5.619000
2440 330 20 6.157000
2441 330 20 6.239000
2442 330 21 6.459000
2443 335 20 6.211000
2444 335 20 6.198000
2445 343 22 6.930000
2446 343 23 7.177000
2447 343 20 6.289000
2448 342 21 6.562000
2449 335 21 6.487000
2450 335 22 6.819000
2451 334 21 6.584000
2452 334 20 6.261000
2453 334 20 6.309000
2454 334 21 6.548000
2455 336 20 6.244000
2456 331 20 6.327000
2457 328 23 7.208000
2458 333 22 7.008000
2459 335 23 7.185000
2460 336 22 6.888000
2461 327 22 6.960000
2462 328 20 6.413000
2463 329 20 6.348000
2464 329 19 6.031000
2465 329 19 6.077000
2466 328 19 6.152000
2467 328 20 6.498000
2468 329 16 5.208000
2469 330 18 5.769000
2470 330 16 5.105000
2471 328 18 5.690000
2472 337 20 6.258000
2473 338 22 6.904000
2474 338 18 5.726000
2475 337 19 6.021000
2476 336 19 5.939000
2477 341 17 5.468000
2478 346 20 6.402000
2479 342 22 7.036000
2480 346 21 6.685000
2481 333 19 6.073000
2482 336 18 5.879000
2483 337 18 5.890000
2484 337 19 6.195000
2485 333 16 5.220000
2486 333 18 5.832000
2487 332 18 5.834000
2488 333 11 3.688000
2489 335 16 5.252000
2490 337 19 6.154000
2491 338 20 6.450000
2492 339 20 6.483000
2493 342 12 4.050000
2494 343 22 7.230000
2495 341 10 3.406000
2496 340 20 6.525000
2497 342 20 6.588000
2498 340 20 6.586000
2499 339 20 6.516000
2500 339 19 6.250000
2501 338 19 6.263000
2502 338 18 5.919000
2503 338 19 6.282000
2504 338 16 5.327000
2505 338 17 5.585000
2506 338 16 5.313000
2507 336 20 6.538000
2508 333 18 5.985000
2509 337 17 5.561000
2510 339 18 5.870000
2511 341 16 5.221000
2512 341 15 5.004000
2513 342 18 5.886000
2514 343 19 6.217000
2515 339 18 5.972000
2516 340 18 5.862000
2517 340 19 6.121000
2518 339 17 5.562000
2519 338 17 5.545000
2520 339 20 6.480000
2521 343 19 6.348000
2522 341 17 5.746000
2523 341 19 6.443000
2524 339 17 5.628000
2525 338 14 4.735000
2526 340 17 5.696000
2527 340 12 4.088000
2528 340 19 6.282000
2529 340 20 6.598000
2530 339 21 6.899000
2531 338 21 6.841000
2532 338 21 6.982000
2533 338 18 5.880000
2534 337 18 5.938000
2535 337 21 6.919000
2536 339 12 4.112000
2537 335 21 6.851000
2538 334 20 6.481000
2539 334 19 6.327000
2540 335 20 6.478000
2541 335 20 6.748000
2542 335 20 6.706000
2543 334 13 4.324000
2544 337 24 7.753000
2545 335 19 6.155000
2546 336 22 7.120000
2547 336 19 6.151000
2548 334 21 6.959000
2549 335 21 7.020000
2550 335 20 6.507000
2551 333 19 6.254000
2552 334 19 6.323000
2553 334 19 6.276000
2554 337 18 5.843000
2555 338 18 5.814000
2556 338 17 5.505000
2557 336 21 6.819000
2558 329 23 7.405000
2559 329 12 4.006000
2560 332 20 6.630000
2561 331 19 6.344000
2562 330 15 4.994000
2563 329 18 5.952000
2564 328 17 5.657000
2565 328 14 4.680000
2566 330 13 4.354000
2567 330 12 4.010000
2568 329 14 4.631000
2569 328 17 5.550000
2570 327 15 5.000000
2571 325 18 5.894000
2572 326 21 6.785000
2573 325 19 6.309000
2574 325 20 6.628000
2575 325 21 6.961000
2576 326 19 6.312000
2577 327 19 6.295000
2578 327 18 5.982000
2579 327 18 5.976000
2580 330 18 6.098000
2581 326 20 6.693000
2582 330 21 7.018000
2583 329 21 7.037000
2584 328 21 7.108000
2585 327 21 6.995000
2586 327 22 7.375000
2587 327 22 7.343000
2588 327 22 7.318000
2589 326 21 6.949000
2590 325 21 7.116000
2591 325 21 7.000000
2592 325 23 7.723000
2593 326 22 7.384000
2594 326 23 7.686000
2595 325 23 7.783000
2596 324 18 6.067000
2597 324 18 6.005000
2598 324 16 5.392000
2599 326 16 5.381000
2600 326 16 5.374000
2601 326 17 5.612000
2602 328 12 4.032000
2603 329 17 5.637000
2604 329 13 4.371000
2605 327 10 3.415000
2606 326 15 4.956000
2607 329 18 5.925000
2608 327 15 4.979000
2609 327 15 4.927000
2610 327 13 4.306000
2611 327 17 5.593000
2612 324 15 4.972000
2613 324 14 4.634000
2614 324 13 4.328000
2615 324 12 3.988000
2616 326 12 3.975000
2617 326 12 3.949000
2618 326 17 5.458000
2619 326 16 5.142000
2620 326 18 5.758000
2621 324 17 5.503000
2622 325 17 5.465000
2623 325 16 5.191000
2624 325 11 3.648000
2625 325 17 5.440000
2626 326 17 5.420000
2627 325 16 5.110000
2628 323 17 5.428000
2629 323 15 4.894000
2630 323 17 5.469000
2631 324 16 5.265000
2632 333 14 4.537000
2633 334 22 6.940000
2634 333 20 6.504000
2635 332 21 6.696000
2636 334 19 5.944000
2637 334 19 5.931000
2638 331 18 5.718000
2639 332 18 5.690000
2640 330 18 5.726000
2641 331 17 5.398000
2642 323 13 4.278000
2643 322 18 5.769000
2644 327 14 4.520000
2645 326 21 6.640000
2646 324 19 6.065000
2647 324 20 6.345000
2648 325 15 4.878000
2649 332 19 6.037000
2650 332 14 4.490000
2651 332 17 5.401000
2652 332 13 4.238000
2653 332 14 4.512000
2654 332 14 4.532000
2655 333 18 5.804000
2656 334 20 6.410000
2657 334 14 4.631000
2658 334 19 6.126000
2659 333 18 5.792000
2660 330 22 6.857000
2661 325 21 6.583000
2662 326 23 7.244000
2663 324 20 6.196000
2664 327 22 6.788000
2665 326 21 6.535000
2666 328 21 6.570000
2667 328 23 7.233000
2668 330 23 7.067000
2669 330 22 6.763000
2670 330 21 6.500000
2671 331 18 5.628000
2672 328 21 6.524000
2673 329 21 6.471000
2674 330 21 6.652000
2675 334 10 3.293000
2676 336 25 7.975000
2677 335 25 7.931000
2678 335 23 7.304000
2679 332 19 6.126000
2680 332 19 6.102000
2681 335 19 6.052000
2682 332 21 6.684000
2683 332 21 6.706000
2684 334 19 6.071000
2685 338 22 7.051000
2686 336 18 5.739000
2687 336 21 6.624000
2688 337 22 6.870000
2689 333 23 7.313000
2690 334 23 7.281000
2691 334 19 6.079000
2692 336 20 6.385000
2693 335 20 6.404000
2694 334 21 6.718000
2695 342 20 6.271000
2696 340 21 6.572000
2697 341 18 5.715000
2698 333 21 6.667000
2699 333 21 6.634000
2700 339 21 6.719000
2701 338 21 6.689000
2702 334 20 6.325000
2703 334 17 5.416000
2704 341 20 6.362000
2705 341 21 6.700000
2706 340 20 6.306000
2707 340 18 5.702000
2708 341 18 5.727000
2709 338 21 6.610000
2710 335 20 6.237000
2711 338 22 6.785000
2712 337 21 6.587000
2713 338 12 3.892000
2714 338 19 5.972000
2715 339 20 6.263000
2716 338 18 5.655000
2717 337 20 6.219000
2718 338 20 6.322000
2719 336 17 5.343000
2720 337 18 5.623000
2721 331 18 5.851000
2722 331 20 6.424000
2723 328 20 6.362000
2724 330 12 3.923000
2725 327 23 7.298000
2726 328 21 6.682000
2727 331 22 6.970000
2728 329 23 7.289000
2729 324 23 7.358000
2730 326 23 7.281000
2731 330 23 7.404000
2732 332 21 6.797000
2733 332 21 6.743000
2734 331 21 6.702000
2735 326 21 6.716000
2736 329 23 7.323000
2737 331 22 7.144000
2738 332 19 6.167000
2739 332 19 6.084000
2740 331 18 5.826000
2741 332 20 6.468000
2742 333 20 6.387000
2743 330 22 7.025000
2744 331 18 5.801000
2745 328 21 6.706000
2746 329 21 6.727000
2747 330 18 5.794000
2748 327 9 3.047000
2749 329 12 3.962000
2750 329 20 6.543000
2751 329 17 5.562000
2752 330 19 6.225000
2753 330 23 7.308000
2754 324 19 6.126000
2755 323 20 6.567000
2756 322 21 6.777000
2757 324 16 5.217000
2758 327 21 6.764000
2759 327 23 7.298000
2760 329 21 6.763000
2761 328 19 6.180000
2762 329 18 5.812000
2763 330 21 6.707000
2764 331 21 6.775000
2765 331 18 5.811000
2766 331 20 6.416000
2767 329 19 5.947000
2768 327 21 6.826000
2769 327 20 6.502000
2770 326 20 6.477000
2771 328 19 6.121000
2772 329 20 6.479000
2773 330 19 6.077000
2774 328 20 6.514000
2775 328 18 5.845000
2776 327 18 5.882000
2777 326 18 5.813000
2778 329 19 6.055000
2779 330 22 6.992000
2780 329 20 6.455000
2781 329 18 5.797000
2782 327 20 6.455000
2783 325 21 6.583000
2784 325 21 6.603000
2785 326 21 6.619000
2786 321 21 6.570000
2787 321 21 6.549000
2788 322 19 5.963000
2789 322 20 6.259000
2790 323 20 6.462000
2791 323 20 6.446000
2792 324 16 5.176000
2793 323 18 5.764000
2794 323 17 5.465000
2795 314 21 6.879000
2796 315 21 6.868000
2797 318 20 6.478000
2798 318 17 5.592000
2799 333 17 5.292000
2800 332 20 6.203000
2801 336 20 6.292000
2802 335 19 5.928000
2803 335 19 5.934000
2804 334 19 5.968000
2805 334 19 5.960000
2806 334 15 4.752000
2807 333 20 6.234000
2808 332 19 5.970000
2809 332 18 5.668000
2810 331 19 5.882000
2811 331 19 5.929000
2812 331 18 5.554000
2813 333 20 6.165000
2814 333 19 5.873000
2815 334 19 5.925000
2816 334 17 5.324000
2817 335 19 5.855000
2818 335 20 6.170000
2819 334 20 6.256000
2820 342 20 6.280000
2821 340 20 6.276000
2822 341 18 5.650000
2823 341 18 5.668000
2824 341 18 5.755000
2825 340 19 6.007000
2826 340 19 5.970000
2827 339 19 6.027000
2828 337 20 6.366000
2829 338 17 5.515000
2830 338 19 6.049000
2831 336 18 5.731000
2832 337 18 5.797000
2833 340 20 6.384000
2834 340 19 6.024000
2835 343 20 6.342000
2836 343 20 6.260000
2837 342 10 3.365000
2838 341 19 5.988000
2839 339 20 6.321000
2840 339 21 6.556000
2841 339 19 6.097000
2842 339 16 5.084000
2843 340 19 5.989000
2844 340 12 3.917000
2845 339 21 6.560000
2846 341 22 6.933000
2847 338 21 6.588000
2848 338 19 6.004000
2849 338 20 6.305000
2850 337 20 6.185000
2851 336 19 5.937000
2852 336 18 5.605000
2853 336 18 5.613000
2854 336 18 5.589000
2855 335 18 5.635000
2856 335 19 5.939000
2857 335 19 5.888000
2858 334 20 6.239000
2859 335 22 6.897000
2860 335 20 6.310000
2861 333 20 6.262000
2862 334 19 5.993000
2863 333 18 5.745000
2864 334 17 5.385000
2865 335 18 5.761000
2866 335 19 6.032000
2867 334 17 5.383000
2868 336 18 5.661000
2869 337 17 5.390000
2870 334 16 5.107000
2871 334 16 5.113000
2872 334 16 5.057000
2873 334 11 3.568000
2874 335 15 4.791000
2875 336 17 5.431000
2876 336 16 5.135000
2877 337 17 5.362000
2878 337 11 3.594000
2879 336 18 5.699000
2880 335 12 3.932000
2881 336 17 5.415000
2882 339 18 5.763000
2883 341 16 5.160000
2884 341 19 6.127000
2885 340 13 4.220000
2886 340 20 6.286000
2887 340 20 6.287000
2888 337 20 6.278000
2889 334 16 5.154000
2890 335 20 6.343000
2891 334 14 4.496000
2892 335 18 5.861000
2893 334 16 5.156000
2894 330 17 5.402000
2895 329 14 4.552000
2896 328 15 4.859000
2897 329 15 4.808000
2898 328 20 6.325000
2899 328 20 6.335000
2900 328 15 5.002000
2901 329 17 5.532000
2902 330 11 3.645000
2903 330 17 5.529000
2904 330 18 5.818000
2905 329 17 5.484000
2906 329 16 5.162000
2907 330 19 6.148000
2908 331 20 6.337000
2909 336 19 5.999000
2910 334 19 5.998000
2911 333 19 6.101000
2912 329 17 5.481000
2913 329 11 3.678000
2914 327 16 5.139000
2915 328 16 5.150000
2916 329 17 5.456000
2917 332 18 5.710000
2918 333 19 5.959000
2919 334 18 5.732000
2920 333 16 5.109000
2921 337 19 5.981000
2922 337 21 6.652000
2923 338 18 5.644000
2924 339 19 6.012000
2925 338 20 6.274000
2926 337 20 6.323000
2927 337 19 5.979000
2928 329 20 6.440000
2929 330 19 6.145000
2930 331 19 6.133000
2931 331 19 6.118000
2932 334 19 6.071000
2933 337 20 6.381000
2934 336 20 6.414000
2935 339 20 6.419000
2936 339 22 7.050000
2937 339 20 6.428000
2938 336 21 6.707000
2939 337 20 6.341000
2940 337 20 6.342000
2941 333 15 4.782000
2942 337 20 6.291000
2943 336 17 5.406000
2944 333 18 5.717000
2945 335 21 6.604000
2946 335 21 6.613000
2947 335 20 6.322000
2948 334 19 6.019000
2949 330 19 5.989000
2950 331 19 5.961000
2951 331 18 5.701000
2952 330 18 5.817000
2953 331 17 5.482000
2954 331 16 5.182000
2955 330 12 4.013000
2956 334 14 4.471000
2957 334 16 5.095000
2958 333 19 6.040000
2959 335 16 5.004000
2960 334 15 4.768000
2961 334 17 5.368000
2962 335 18 5.650000
2963 337 16 5.092000
2964 335 15 4.781000
2965 336 19 5.973000
2966 336 19 5.979000
2967 335 11 3.600000
2968 335 19 6.029000
2969 335 19 6.019000
2970 335 19 6.032000
2971 338 19 5.998000
2972 339 20 6.307000
2973 340 13 4.273000
2974 338 18 5.862000
2975 342 15 4.915000
2976 342 17 5.512000
2977 340 12 3.986000
2978 340 12 3.924000
2979 339 15 4.906000
2980 344 16 5.118000
2981 335 14 4.586000
2982 339 11 3.593000
2983 339 11 3.603000
2984 340 15 4.845000
2985 340 14 4.530000
2986 340 14 4.529000
2987 339 15 4.833000
2988 342 18 5.787000
2989 340 13 4.267000
2990 331 15 4.938000
2991 334 16 5.274000
2992 332 19 6.194000
2993 331 18 5.872000
2994 329 18 5.789000
2995 330 16 5.162000
2996 327 15 4.808000
2997 328 11 3.620000
2998 327 15 4.875000
2999 328 15 4.868000
3000 328 11 3.680000
3001 327 13 4.319000
3002 325 15 4.851000
3003 325 15 4.842000
3004 327 14 4.530000
3005 326 15 4.897000
3006 326 16 5.129000
3007 326 15 4.798000
3008 328 13 4.199000
3009 328 17 5.474000
3010 328 19 6.050000
3011 327 20 6.371000
3012 327 18 5.704000
3013 324 20 6.350000
3014 323 20 6.362000
3015 325 19 6.099000
3016 324 20 6.383000
3017 324 19 6.039000
3018 323 12 3.931000
3019 323 20 6.384000
3020 323 21 6.627000
3021 325 19 6.060000
3022 322 20 6.339000
3023 326 20 6.305000
3024 324 21 6.603000
3025 325 21 6.686000
3026 327 18 5.761000
3027 328 19 6.087000
3028 329 17 5.469000
3029 329 18 5.788000
3030 328 20 6.403000
3031 329 18 5.773000
3032 330 19 6.141000
3033 329 17 5.568000
3034 329 19 6.094000
3035 327 20 6.379000
3036 327 18 5.773000
3037 327 20 6.490000
3038 326 20 6.407000
3039 326 17 5.438000
3040 324 17 5.490000
3041 323 16 5.152000
3042 323 13 4.242000
3043 325 14 4.589000
3044 329 19 6.110000
3045 334 21 6.719000
3046 335 13 4.276000
3047 336 15 4.843000
3048 335 15 4.865000
3049 337 13 4.227000
3050 336 15 4.775000
3051 335 16 5.066000
3052 334 17 5.373000
3053 334 12 3.878000
3054 336 21 6.464000
3055 335 20 6.195000
3056 335 19 5.857000
3057 334 19 5.935000
3058 334 21 6.510000
3059 336 17 5.525000
3060 336 22 7.063000
3061 338 18 5.946000
3062 334 20 6.731000
3063 333 20 6.675000
3064 333 20 6.747000
3065 336 20 6.632000
3066 337 20 6.575000
3067 338 20 6.581000
3068 341 20 6.567000
3069 340 20 6.693000
3070 340 12 4.137000
3071 340 18 6.120000
3072 343 19 6.318000
3073 344 12 4.113000
3074 344 20 6.688000
3075 341 19 6.423000
3076 341 18 6.084000
3077 344 18 6.001000
3078 344 19 6.301000
3079 348 20 6.610000
3080 348 20 6.511000
3081 345 20 6.549000
3082 347 18 5.920000
3083 341 13 4.422000
3084 340 17 5.672000
3085 337 18 5.905000
3086 337 16 5.294000
3087 338 15 5.011000
3088 339 15 5.039000
3089 338 15 5.050000
3090 336 20 6.560000
3091 337 17 5.658000
3092 337 21 6.862000
3093 337 17 5.666000
3094 337 18 5.916000
3095 338 14 4.703000
3096 337 17 5.641000
3097 337 17 5.637000
3098 339 17 5.683000
3099 340 15 5.002000
3100 338 16 5.276000
3101 339 15 5.009000
3102 344 22 7.028000
3103 343 23 7.298000
3104 342 21 6.795000
3105 343 20 6.429000
3106 342 20 6.483000
3107 345 17 5.552000
3108 346 21 6.905000
3109 345 19 6.199000
3110 346 20 6.506000
3111 344 21 6.936000
3112 345 20 6.575000
3113 346 20 6.518000
3114 345 15 4.916000
3115 348 18 5.821000
3116 345 18 5.928000
3117 347 10 3.400000
3118 348 17 5.571000
3119 348 17 5.669000
3120 347 17 5.569000
3121 348 19 6.165000
3122 347 19 6.144000
3123 346 18 5.873000
3124 346 18 5.889000
3125 346 18 5.869000
3126 346 18 5.926000
3127 337 20 6.452000
3128 331 20 6.466000
3129 319 17 5.664000
3130 319 16 5.377000
3131 319 18 5.957000
3132 319 14 4.681000
3133 318 19 6.274000
3134 319 17 5.624000
3135 330 18 5.792000
3136 330 19 6.126000
3137 329 19 6.117000
3138 329 18 5.832000
3139 330 17 5.623000
3140 330 11 3.712000
3141 329 17 5.593000
3142 330 13 4.383000
3143 329 20 6.569000
3144 328 19 6.214000
3145 328 17 5.616000
3146 330 16 5.267000
3147 332 17 5.574000
3148 331 17 5.550000
3149 328 16 5.191000
3150 328 16 5.228000
3151 328 12 3.973000
3152 326 17 5.493000
3153 326 18 5.859000
3154 325 16 5.234000
3155 325 19 6.178000
3156 325 17 5.573000
3157 325 19 6.190000
3158 327 18 5.823000
3159 327 15 4.890000
3160 328 17 5.475000
3161 330 15 4.848000
3162 330 18 5.771000
3163 328 19 6.119000
3164 328 19 6.110000
3165 328 19 6.086000
3166 328 21 6.669000
3167 329 19 6.112000
3168 329 21 6.740000
3169 329 12 4.061000
3170 336 21 6.860000
3171 334 17 5.631000
3172 341 22 7.128000
3173 340 22 7.067000
3174 340 19 6.144000
3175 339 19 6.201000
3176 340 20 6.511000
3177 339 20 6.479000
3178 340 20 6.513000
3179 339 20 6.520000
3180 339 20 6.496000
3181 339 19 6.153000
3182 340 10 3.371000
3183 336 20 6.436000
3184 337 20 6.402000
3185 334 18 5.866000
3186 337 19 6.231000
3187 337 18 5.885000
3188 338 20 6.450000
3189 338 18 5.885000
3190 336 19 6.115000
3191 336 20 6.431000
3192 335 13 4.209000
3193 335 19 6.098000
3194 334 20 6.451000
3195 335 19 6.113000
3196 334 15 4.888000
3197 333 18 5.825000
3198 333 18 5.834000
3199 332 11 3.664000
3200 330 16 5.237000
3201 330 19 6.163000
3202 332 20 6.359000
3203 332 17 5.511000
3204 332 12 3.967000
3205 333 20 6.395000
3206 331 18 5.777000
3207 330 18 5.829000
3208 330 18 5.803000
3209 332 17 5.469000
3210 328 21 6.620000
3211 330 20 6.384000
3212 329 18 5.754000
3213 330 19 6.102000
3214 329 19 6.071000
3215 329 19 6.105000
3216 330 18 5.816000
3217 330 18 5.813000
3218 327 16 5.173000
3219 325 14 4.580000
3220 325 17 5.532000
3221 325 17 5.494000
3222 323 11 3.651000
3223 323 16 5.213000
3224 325 16 5.216000
3225 326 17 5.531000
3226 329 19 6.223000
3227 327 21 6.820000
3228 326 19 6.213000
3229 324 18 5.901000
3230 324 18 5.912000
3231 327 15 4.995000
3232 325 21 6.853000
3233 327 14 4.687000
3234 329 18 5.944000
3235 327 17 5.543000
3236 336 22 6.983000
3237 335 20 6.385000
3238 335 20 6.512000
3239 333 20 6.586000
3240 332 21 7.002000
3241 332 19 6.334000
3242 332 21 6.879000
3243 330 20 6.650000
3244 333 18 6.052000
3245 333 13 4.429000
3246 332 21 6.938000
3247 329 20 6.653000
3248 334 21 6.723000
3249 331 23 7.335000
3250 333 19 6.016000
3251 331 19 5.959000
3252 334 12 3.851000
3253 335 22 6.800000
3254 331 20 6.247000
3255 331 22 6.929000
3256 330 20 6.427000
3257 330 22 6.894000
3258 330 22 6.894000
3259 330 19 6.016000
3260 331 19 6.029000
3261 331 20 6.318000
3262 331 18 5.709000
3263 330 20 6.350000
3264 329 21 6.698000
3265 332 21 6.650000
3266 333 10 3.319000
3267 332 20 6.440000
3268 332 22 6.979000
3269 330 23 7.220000
3270 331 21 6.677000
3271 332 20 6.322000
3272 333 20 6.404000
3273 332 15 4.893000
3274 331 20 6.457000
3275 331 22 7.083000
3276 336 20 6.369000
3277 336 21 6.726000
3278 336 19 6.108000
3279 335 19 6.016000
3280 333 19 6.091000
3281 333 21 6.668000
3282 333 21 6.682000
3283 332 22 6.998000
3284 330 23 7.270000
3285 330 21 6.749000
3286 329 20 6.455000
3287 328 12 3.992000
3288 327 23 7.393000
3289 330 22 7.065000
3290 338 23 7.389000
3291 336 21 6.731000
3292 334 11 3.682000
3293 334 20 6.417000
3294 332 21 6.709000
3295 330 19 6.119000
3296 334 20 6.406000
3297 333 21 6.650000
3298 333 21 6.682000
3299 327 19 6.165000
3300 326 21 6.747000
3301 327 22 7.095000
3302 327 18 5.929000
3303 328 15 4.959000
3304 326 20 6.493000
3305 330 19 6.109000
3306 326 15 4.959000
3307 326 21 6.832000
3308 327 14 4.685000
3309 334 21 6.746000
3310 335 22 7.065000
3311 334 20 6.437000
3312 332 18 5.874000
3313 330 21 7.003000
3314 328 22 7.282000
3315 325 21 6.933000
3316 325 20 6.560000
3317 330 19 6.328000
3318 326 18 5.899000
3319 325 22 7.175000
3320 323 22 7.145000
3321 337 20 6.395000
3322 339 20 6.442000
3323 339 19 6.091000
3324 339 19 6.147000
3325 338 23 7.383000
3326 339 21 6.699000
3327 345 21 6.716000
3328 345 19 6.144000
3329 345 20 6.437000
3330 346 19 6.172000
3331 346 20 6.432000
3332 346 18 5.893000
3333 346 18 5.819000
3334 347 17 5.498000
3335 346 17 5.614000
3336 345 18 5.873000
3337 348 16 5.168000
3338 347 13 4.294000
3339 352 17 5.593000
3340 338 19 6.036000
3341 337 21 6.653000
3342 349 15 4.956000
3343 349 20 6.481000
3344 349 20 6.509000
3345 346 12 3.976000
3346 345 17 5.558000
3347 346 14 4.652000
3348 345 17 5.604000
3349 342 11 3.731000
3350 342 17 5.590000
3351 344 15 4.950000
3352 341 17 5.592000
3353 341 18 5.901000
3354 341 17 5.554000
3355 342 16 5.244000
3356 346 16 5.223000
3357 343 14 4.627000
3358 342 10 3.380000
3359 340 17 5.534000
3360 340 16 5.218000
3361 339 17 5.536000
3362 343 19 6.177000
3363 344 19 5.998000
3364 344 20 6.324000
3365 344 17 5.470000
3366 344 17 5.452000
3367 344 16 5.122000
3368 348 20 6.287000
3369 344 19 5.987000
3370 343 20 6.408000
3371 346 17 5.479000
3372 345 19 5.973000
3373 345 19 6.111000
3374 342 20 6.381000
3375 344 24 7.541000
3376 344 23 7.219000
3377 342 21 6.595000
3378 346 23 7.242000
3379 347 23 7.271000
3380 346 22 6.912000
3381 345 19 6.020000
3382 344 19 6.140000
3383 341 22 6.946000
3384 341 21 6.713000
3385 340 21 6.651000
3386 343 22 6.892000
3387 343 23 7.162000
3388 343 21 6.650000
3389 346 19 6.058000
3390 346 19 6.066000
3391 345 19 6.034000
3392 343 21 6.676000
3393 344 22 7.016000
3394 344 13 4.260000
3395 329 23 7.273000
3396 329 23 7.275000
3397 330 20 6.342000
3398 331 19 6.013000
3399 329 18 5.737000
